Sr#,Category Id,Name,Path,Synonyms
2210,10000508,Files,Tools DIY & Outdoor/Hand Tools/Files,
2211,10000509,Hex Keys & Spline Keys,Tools DIY & Outdoor/Hand Tools/Hex Keys & Spline Keys,
2212,10000510,Pneumatic Grease Gun,Tools DIY & Outdoor/Hand Tools/Pneumatic Grease Gun,
2213,10000511,Hand Tool Parts & Accessories,Tools DIY & Outdoor/Hand Tools/Hand Tool Parts & Accessories,
2214,10000512,Fuel Cans & Drums,Tools DIY & Outdoor/Hand Tools/Fuel Cans & Drums,
2215,10000513,Hand Trucks & Dollies,Tools DIY & Outdoor/Hand Tools/Hand Trucks & Dollies,
2216,10000514,Industrial Supplies,Tools DIY & Outdoor/Hand Tools/Industrial Supplies,
2217,10000515,Combo Kits,Tools DIY & Outdoor/Power Tools/Combo Kits,
2218,10000516,Demolition Hammers,Tools DIY & Outdoor/Power Tools/Demolition Hammers,
2219,10000517,Drills & Drivers,Tools DIY & Outdoor/Power Tools/Drills & Drivers,
2220,10000518,Grinders,Tools DIY & Outdoor/Power Tools/Grinders,
2221,10000519,Heat Guns,Tools DIY & Outdoor/Power Tools/Heat Guns,
2222,10000520,Impact Drivers,Tools DIY & Outdoor/Power Tools/Impact Drivers,
2223,10000521,Impact Wrenches,Tools DIY & Outdoor/Power Tools/Impact Wrenches,
2224,10000522,Nail Guns,Tools DIY & Outdoor/Power Tools/Nail Guns,
2225,10000523,Polishers,Tools DIY & Outdoor/Power Tools/Polishers,
2226,10000524,Planers & Jointers,Tools DIY & Outdoor/Power Tools/Planers & Jointers,
2227,10000525,Power Routers,Tools DIY & Outdoor/Power Tools/Power Routers,
2228,10000526,Power Sanders,Tools DIY & Outdoor/Power Tools/Power Sanders,
2229,10000527,Power Saws,Tools DIY & Outdoor/Power Tools/Power Saws,
2230,10000528,Shears & Nibbles,Tools DIY & Outdoor/Power Tools/Shears & Nibbles,
2231,10000529,Dust Extractors,Tools DIY & Outdoor/Power Tools/Dust Extractors,
2232,10000530,Welding Tools,Tools DIY & Outdoor/Power Tools/Welding Tools,
2233,10000531,Rotary Tools,Tools DIY & Outdoor/Power Tools/Rotary Tools,
2234,10000532,Oscillating Tools,Tools DIY & Outdoor/Power Tools/Oscillating Tools,
2235,10000533,Grease Guns,Tools DIY & Outdoor/Power Tools/Grease Guns,
2236,10000534,Power Tool Accessory,Tools DIY & Outdoor/Power Tools/Power Tool Accessory,
2237,10000535,Brushes Sponges & Wipers,Laundry & Cleaning/Cleaning/Brushes Sponges & Wipers,
2238,10000536,Cleaning Buckets & Tubs,Laundry & Cleaning/Cleaning/Cleaning Buckets & Tubs,
2239,10000537,Brooms Mops & Sweepers,Laundry & Cleaning/Cleaning/Brooms Mops & Sweepers,
2240,10000538,Cleaning Gloves,Laundry & Cleaning/Cleaning/Cleaning Gloves,
2241,10000539,Dusters & Dust Cloths,Laundry & Cleaning/Cleaning/Dusters & Dust Cloths,
2242,10000540,Garbage & Recycling Bins,Laundry & Cleaning/Cleaning/Garbage & Recycling Bins,
2243,10000541,Cleaning Products,Laundry & Cleaning/Cleaning/Cleaning Products,
2244,10000542,Trash Bags & Liners,Laundry & Cleaning/Cleaning/Trash Bags & Liners,
2245,10000543,Laundry Baskets & Hampers,Laundry & Cleaning/Laundry/Laundry Baskets & Hampers,
2246,10000544,Clothes Line & Drying Racks,Laundry & Cleaning/Laundry/Clothes Line & Drying Racks,
2247,10000545,Clothes Hangers & Pegs,Laundry & Cleaning/Laundry/Clothes Hangers & Pegs,
2248,10000546,Ironing Boards,Laundry & Cleaning/Laundry/Ironing Boards,
2249,10000547,Laundry Bags & Wash Balls,Laundry & Cleaning/Laundry/Laundry Bags & Wash Balls,
2250,10000548,Laundry & Ironing Tools,Laundry & Cleaning/Laundry/Laundry & Ironing Tools,
2251,10000549,Bakeware Dishes,Kitchen & Dining/Bakeware/Bakeware Dishes,
2252,10000550,Baking Tools & Accessories,Kitchen & Dining/Bakeware/Baking Tools & Accessories,
2253,10000551,Cake Decorating Tools,Kitchen & Dining/Bakeware/Cake Decorating Tools,
2254,10000552,Bakeware Sets,Kitchen & Dining/Bakeware/Bakeware Sets,
2255,10000553,Wire Racks,Kitchen & Dining/Bakeware/Wire Racks,
2256,10000554,Pots & Pans,Kitchen & Dining/Cookware/Pots & Pans,
2257,10000555,Woks & Stir-Fry Pans,Kitchen & Dining/Cookware/Woks & Stir-Fry Pans,
2258,10000556,"Steamers, Stock & Pasta Pots","Kitchen & Dining/Cookware/Steamers, Stock & Pasta Pots",
2259,10000557,Dutch Oven & Braziers,Kitchen & Dining/Cookware/Dutch Oven & Braziers,
2260,10000558,Stovetop Pressure Cookers,Kitchen & Dining/Cookware/Stovetop Pressure Cookers,
2261,10000559,Cookware Sets,Kitchen & Dining/Cookware/Cookware Sets,
2262,10000560,Griddle & Grills,Kitchen & Dining/Cookware/Griddle & Grills,
2263,10000561,Roasting Trays,Kitchen & Dining/Cookware/Roasting Trays,
2264,10000562,Casserole Pots,Kitchen & Dining/Cookware/Casserole Pots,
2265,10000563,Stove Kettles,Kitchen & Dining/Cookware/Stove Kettles,
2266,10000564,Specialty Cookware,Kitchen & Dining/Cookware/Specialty Cookware,
2267,10000565,Cutlery,Kitchen & Dining/Dinnerware/Cutlery,
2268,10000566,Plates,Kitchen & Dining/Dinnerware/Plates,
2269,10000567,Bowls,Kitchen & Dining/Dinnerware/Bowls,
2270,10000568,Dining Sets,Kitchen & Dining/Dinnerware/Dining Sets,
2271,10000569,Disposable Dinnerware,Kitchen & Dining/Dinnerware/Disposable Dinnerware,
2272,10000570,Everyday Glassware,Kitchen & Dining/Drinkware/Everyday Glassware,
2273,10000571,Wine & Champagne Glasses,Kitchen & Dining/Drinkware/Wine & Champagne Glasses,
2274,10000572,Specialty Glassware,Kitchen & Dining/Drinkware/Specialty Glassware,
2275,10000573,Decanters,Kitchen & Dining/Drinkware/Decanters,
2276,10000574,Jugs & Pitchers,Kitchen & Dining/Drinkware/Jugs & Pitchers,
2277,10000575,"Cups, Mugs & Saucers","Kitchen & Dining/Drinkware/Cups, Mugs & Saucers",
2278,10000576,Gravity Water Dispenser,Kitchen & Dining/Drinkware/Gravity Water Dispenser,
2279,10000577,Drinkware Tools,Kitchen & Dining/Drinkware/Drinkware Tools,
2280,10000578,Serving Bowls,Kitchen & Dining/Serveware/Serving Bowls,
2281,10000579,Serving Utensils,Kitchen & Dining/Serveware/Serving Utensils,
2282,10000580,Cake & Tiered Stands,Kitchen & Dining/Serveware/Cake & Tiered Stands,
2283,10000581,Salad Bowls,Kitchen & Dining/Serveware/Salad Bowls,
2284,10000582,Serving Platters,Kitchen & Dining/Serveware/Serving Platters,
2285,10000583,Serving Trays,Kitchen & Dining/Serveware/Serving Trays,
2286,10000584,Divided Serving Dishes,Kitchen & Dining/Serveware/Divided Serving Dishes,
2287,10000585,Bread Baskets & Trays,Kitchen & Dining/Serveware/Bread Baskets & Trays,
2288,10000586,Tureens,Kitchen & Dining/Serveware/Tureens,
2289,10000587,Butter Dishes,Kitchen & Dining/Serveware/Butter Dishes,
2290,10000588,Gravy Boats,Kitchen & Dining/Serveware/Gravy Boats,
2291,10000589,Lazy Susans,Kitchen & Dining/Serveware/Lazy Susans,
2292,10000590,Cruets & Condiment Sets,Kitchen & Dining/Serveware/Cruets & Condiment Sets,
2293,10000591,Trivets,Kitchen & Dining/Serveware/Trivets,
2294,10000592,Food Warmers,Kitchen & Dining/Serveware/Food Warmers,
2295,10000593,Coffee Makers & Grinders,Kitchen & Dining/Coffee & Tea/Coffee Makers & Grinders,
2296,10000594,Coffee Making Accessories,Kitchen & Dining/Coffee & Tea/Coffee Making Accessories,
2297,10000595,Tea Making Accessories,Kitchen & Dining/Coffee & Tea/Tea Making Accessories,
2298,10000596,Teapots & Coffee Servers,Kitchen & Dining/Coffee & Tea/Teapots & Coffee Servers,
2299,10000597,Milk Frothers,Kitchen & Dining/Coffee & Tea/Milk Frothers,
2300,10000598,Creamer & Sugar Bowls,Kitchen & Dining/Coffee & Tea/Creamer & Sugar Bowls,
2301,10000599,"Coffee, Tea & Espresso","Kitchen & Dining/Coffee & Tea/Coffee, Tea & Espresso",
2302,10000600,Measuring Tools & Scales,Kitchen & Dining/Kitchen Utensils/Measuring Tools & Scales,
2303,10000601,Can Openers,Kitchen & Dining/Kitchen Utensils/Can Openers,
2304,10000602,Graters Peelers & Slicers,Kitchen & Dining/Kitchen Utensils/Graters Peelers & Slicers,
2305,10000603,Colanders & Food Strainers,Kitchen & Dining/Kitchen Utensils/Colanders & Food Strainers,
2306,10000604,Fruit & Vegetable Tools,Kitchen & Dining/Kitchen Utensils/Fruit & Vegetable Tools,
2307,10000605,Mortar & Pestle,Kitchen & Dining/Kitchen Utensils/Mortar & Pestle,
2308,10000606,Cheese Tools,Kitchen & Dining/Kitchen Utensils/Cheese Tools,
2309,10000607,Preparation & Cutting Boards,Kitchen & Dining/Kitchen Utensils/Preparation & Cutting Boards,
2310,10000608,"Pasta, Noodle & Pizza Tools","Kitchen & Dining/Kitchen Utensils/Pasta, Noodle & Pizza Tools",
2311,10000609,Meat & Poultry Tools,Kitchen & Dining/Kitchen Utensils/Meat & Poultry Tools,
2312,10000610,Cooking Utensils,Kitchen & Dining/Kitchen Utensils/Cooking Utensils,
2313,10000611,Thermometers & Timers,Kitchen & Dining/Kitchen Utensils/Thermometers & Timers,
2314,10000612,Mixing Bowls,Kitchen & Dining/Kitchen Utensils/Mixing Bowls,
2315,10000613,Oil Sprayers & Dispensers,Kitchen & Dining/Kitchen Utensils/Oil Sprayers & Dispensers,
2316,10000615,Specialty Kitchen Tools,Kitchen & Dining/Kitchen Utensils/Specialty Kitchen Tools,
2317,10000617,Placemats & Coasters,Kitchen & Dining/Kitchen & Table Linen/Placemats & Coasters,
2318,10000618,Table Cloths & Runners,Kitchen & Dining/Kitchen & Table Linen/Table Cloths & Runners,
2319,10000619,Dish Cloth & Towels,Kitchen & Dining/Kitchen & Table Linen/Dish Cloth & Towels,
2320,10000620,Cloth Napkins,Kitchen & Dining/Kitchen & Table Linen/Cloth Napkins,
2321,10000621,"Potholders, Mitts  & Cozies","Kitchen & Dining/Kitchen & Table Linen/Potholders, Mitts  & Cozies",
2322,10000622,Aprons,Kitchen & Dining/Kitchen & Table Linen/Aprons,
2323,10000623,Table Linen Accessories,Kitchen & Dining/Kitchen & Table Linen/Table Linen Accessories,
2324,10000624,Shopping Trolleys & Carriers,Kitchen & Dining/Kitchen Storage & Accessories/Shopping Trolleys & Carriers,
2325,10000625,Lunch Bags & Boxes,Kitchen & Dining/Kitchen Storage & Accessories/Lunch Bags & Boxes,
2326,10000626,Drink Bottles,Kitchen & Dining/Kitchen Storage & Accessories/Drink Bottles,
2327,10000627,Dishracks & Sink accessories,Kitchen & Dining/Kitchen Storage & Accessories/Dishracks & Sink accessories,
2328,10000628,Kitchen Canisters & Jars,Kitchen & Dining/Kitchen Storage & Accessories/Kitchen Canisters & Jars,
2329,10000629,Food Storage & Dispensers,Kitchen & Dining/Kitchen Storage & Accessories/Food Storage & Dispensers,
2330,10000630,Wine Racks,Kitchen & Dining/Kitchen Storage & Accessories/Wine Racks,
2331,10000631,Kitchen Organizers,Kitchen & Dining/Kitchen Storage & Accessories/Kitchen Organizers,
2332,10000632,Pot Racks,Kitchen & Dining/Kitchen Storage & Accessories/Pot Racks,
2333,10000633,Condiment & Spice Racks,Kitchen & Dining/Kitchen Storage & Accessories/Condiment & Spice Racks,
2334,10000634,Thermal Flasks & Containers,Kitchen & Dining/Kitchen Storage & Accessories/Thermal Flasks & Containers,
2335,10000637,Electric Insect Killers,Tools DIY & Outdoor/Outdoor/Electric Insect Killers,
2336,10000638,Ceiling Lights,Furniture & Décor/Lighting/Ceiling Lights,
2337,10000639,Wall Lights & Sconces,Furniture & Décor/Lighting/Wall Lights & Sconces,
2338,10000640,Table Lamps,Furniture & Décor/Lighting/Table Lamps,
2339,10000641,Floor Lamps,Furniture & Décor/Lighting/Floor Lamps,
2340,10000643,Light Bulbs,Furniture & Décor/Lighting/Light Bulbs,
2341,10000644,Lighting Fixtures & Components,Furniture & Décor/Lighting/Lighting Fixtures & Components,
2342,10000645,Lamp Shades,Furniture & Décor/Lighting/Lamp Shades,
2343,10000646,Bathroom Lighting,Furniture & Décor/Lighting/Bathroom Lighting,
2344,10000647,Outdoor Lighting,Furniture & Décor/Lighting/Outdoor Lighting,
2345,10000648,Pencils,Stationery & Craft/Writing & Correction/Pencils,
2346,10000649,Highlighters & Markers,Stationery & Craft/Writing & Correction/Highlighters & Markers,
2347,10000650,Correction Liquid & Pens,Stationery & Craft/Writing & Correction/Correction Liquid & Pens,
2348,10000651,Erasers,Stationery & Craft/Writing & Correction/Erasers,
2349,10000652,Inks & Refills,Stationery & Craft/Writing & Correction/Inks & Refills,
2350,10000653,Digital Pens,Stationery & Craft/Writing & Correction/Digital Pens,
2351,10000654,Note Books & Pads,Stationery & Craft/Paper Products/Note Books & Pads,
2352,10000655,Diaries & Year Planners,Stationery & Craft/Paper Products/Diaries & Year Planners,
2353,10000656,Envelopes & Mailers,Stationery & Craft/Paper Products/Envelopes & Mailers,
2354,10000657,Labels,Stationery & Craft/Paper Products/Labels,
2355,10000658,Copier Paper,Stationery & Craft/Paper Products/Copier Paper,
2356,10000659,Fax Paper Rolls,Stationery & Craft/Paper Products/Fax Paper Rolls,
2357,10000660,Computer Form Paper,Stationery & Craft/Paper Products/Computer Form Paper,
2358,10000661,"Post-it Notes, Flags & Tabs","Stationery & Craft/Paper Products/Post-it Notes, Flags & Tabs",
2359,10000662,Index Cards,Stationery & Craft/Paper Products/Index Cards,
2360,10000663,Calendars,Stationery & Craft/Paper Products/Calendars,
2361,10000664,Cartons,Stationery & Craft/Packaging & Cartons/Cartons,
2362,10000665,Bubble Wrap,Stationery & Craft/Packaging & Cartons/Bubble Wrap,
2363,10000666,Shipping Bags,Stationery & Craft/Packaging & Cartons/Shipping Bags,
2364,10000667,Shrink Wrap,Stationery & Craft/Packaging & Cartons/Shrink Wrap,
2365,10000668,Corrugated Cardboard,Stationery & Craft/Packaging & Cartons/Corrugated Cardboard,
2366,10000669,Artist Brushes & Tools,Stationery & Craft/Art Supplies/Artist Brushes & Tools,
2367,10000670,Artist Inks & Paints,Stationery & Craft/Art Supplies/Artist Inks & Paints,
2368,10000671,Art Sets,Stationery & Craft/Art Supplies/Art Sets,
2369,10000672,Artist Mediums & Varnishes,Stationery & Craft/Art Supplies/Artist Mediums & Varnishes,
2370,10000673,"Art Pads, Diaries & Folios","Stationery & Craft/Art Supplies/Art Pads, Diaries & Folios",
2371,10000674,Art Easels,Stationery & Craft/Art Supplies/Art Easels,
2372,10000675,Book Coverings,Stationery & Craft/Art Supplies/Book Coverings,
2373,10000676,Colouring & Copic Art Range,Stationery & Craft/Art Supplies/Colouring & Copic Art Range,
2374,10000677,Drawing & Drafting,Stationery & Craft/Art Supplies/Drawing & Drafting,
2375,10000678,Modelling & Sculpting,Stationery & Craft/Art Supplies/Modelling & Sculpting,
2376,10000679,Canvases,Stationery & Craft/Art Supplies/Canvases,
2377,10000680,Paper Sheets,Stationery & Craft/Art Supplies/Paper Sheets,
2378,10000681,School Sets,Stationery & Craft/School & Office Equipment/School Sets,
2379,10000682,Pencil Cases & Boxes,Stationery & Craft/School & Office Equipment/Pencil Cases & Boxes,
2380,10000683,Stationery Fasteners,Stationery & Craft/School & Office Equipment/Stationery Fasteners,
2381,10000684,Glues & Adhesive,Stationery & Craft/School & Office Equipment/Glues & Adhesive,
2382,10000685,Scissors & Cutters,Stationery & Craft/School & Office Equipment/Scissors & Cutters,
2383,10000686,Staplers & Punches,Stationery & Craft/School & Office Equipment/Staplers & Punches,
2384,10000687,Tapes & Dispensers,Stationery & Craft/School & Office Equipment/Tapes & Dispensers,
2385,10000688,Calculators,Stationery & Craft/School & Office Equipment/Calculators,
2386,10000689,Label Maker & Tape,Stationery & Craft/School & Office Equipment/Label Maker & Tape,
2387,10000690,Boards & Flipcharts,Stationery & Craft/School & Office Equipment/Boards & Flipcharts,
2388,10000691,"Clips, Pins & Tacks","Stationery & Craft/School & Office Equipment/Clips, Pins & Tacks",
2389,10000692,Desk Organisers,Stationery & Craft/School & Office Equipment/Desk Organisers,
2390,10000693,Binders & Binder Accessories,Stationery & Craft/School & Office Equipment/Binders & Binder Accessories,
2391,10000694,Filing & Document Presentation,Stationery & Craft/School & Office Equipment/Filing & Document Presentation,
2392,10000695,Library Bag,Stationery & Craft/School & Office Equipment/Library Bag,
2393,10000696,Stickers & Labels,Stationery & Craft/School & Office Equipment/Stickers & Labels,
2394,10000697,Paper Shredders,Stationery & Craft/School & Office Equipment/Paper Shredders,
2395,10000698,Rulers & Stencils,Stationery & Craft/School & Office Equipment/Rulers & Stencils,
2396,10000699,Pencil Sharpeners,Stationery & Craft/School & Office Equipment/Pencil Sharpeners,
2397,10000700,Geometry Sets,Stationery & Craft/School & Office Equipment/Geometry Sets,
2398,10000701,Papercraft,Stationery & Craft/Craft Supplies/Papercraft,
2399,10000702,Scrapbooking,Stationery & Craft/Craft Supplies/Scrapbooking,
2400,10000703,Craft Sets,Stationery & Craft/Craft Supplies/Craft Sets,
2401,10000704,General Craft,Stationery & Craft/Craft Supplies/General Craft,
2402,10000705,Haberdashery,Stationery & Craft/Sewing/Haberdashery,
2403,10000706,Knitting & Crochet,Stationery & Craft/Sewing/Knitting & Crochet,
2404,10000707,Needlework,Stationery & Craft/Sewing/Needlework,
2405,10000708,Quilting,Stationery & Craft/Sewing/Quilting,
2406,10000709,Patterns & Books,Stationery & Craft/Sewing/Patterns & Books,
2407,10000710,Trims,Stationery & Craft/Sewing/Trims,
2408,10000711,Millinery,Stationery & Craft/Sewing/Millinery,
2409,10000712,Gift Cards & Tags,Stationery & Craft/Gifts & Wrapping/Gift Cards & Tags,
2410,10000713,Gift Wrapping & Bags,Stationery & Craft/Gifts & Wrapping/Gift Wrapping & Bags,
2411,10000714,Novelty Gifts,Stationery & Craft/Gifts & Wrapping/Novelty Gifts,
2412,10000715,Holiday & Celebration Gifts,Stationery & Craft/Gifts & Wrapping/Holiday & Celebration Gifts,
2413,10000716,Photo Albums,Stationery & Craft/Gifts & Wrapping/Photo Albums,
2414,10000717,Book Plates & Markers,Stationery & Craft/Gifts & Wrapping/Book Plates & Markers,
2415,10000718,Baking Trays & Pans,Kitchen & Dining/Bakeware/Baking Trays & Pans,
2416,10000719,Pens,Stationery & Craft/Writing & Correction/Pens,
2417,10000721,Gardening Tools,Tools DIY & Outdoor/Lawn & Garden/Gardening Tools,
2418,10000722,Watering Systems & Garden Hoses,Tools DIY & Outdoor/Lawn & Garden/Watering Systems & Garden Hoses,
2419,10000723,Garden Soil & Fertilizers,Tools DIY & Outdoor/Lawn & Garden/Garden Soil & Fertilizers,
2420,10000724,Garden Décor & Ornaments,Tools DIY & Outdoor/Lawn & Garden/Garden Décor & Ornaments,
2421,10000725,Ponds & Water Features,Tools DIY & Outdoor/Lawn & Garden/Ponds & Water Features,
2422,10000726,"Pots, Planters & Urns","Tools DIY & Outdoor/Lawn & Garden/Pots, Planters & Urns",
2423,10000727,"Plants, Seeds & Trees","Tools DIY & Outdoor/Lawn & Garden/Plants, Seeds & Trees",
2424,10000728,Weeds & Pest Control,Tools DIY & Outdoor/Lawn & Garden/Weeds & Pest Control,
2425,10000729,Arbours & Trellises,Tools DIY & Outdoor/Lawn & Garden/Arbours & Trellises,
2426,10000730,Garden Shed & Greenhouses,Tools DIY & Outdoor/Lawn & Garden/Garden Shed & Greenhouses,
2427,10000731,Beds,Furniture & Décor/Furniture/Bedroom Furniture/Beds,
2428,10000732,Bedside Tables,Furniture & Décor/Furniture/Bedroom Furniture/Bedside Tables,
2429,10000733,Dressers & Drawers,Furniture & Décor/Furniture/Bedroom Furniture/Dressers & Drawers,
2430,10000734,Wardrobes,Furniture & Décor/Furniture/Bedroom Furniture/Wardrobes,
2431,10000735,Bed Ends,Furniture & Décor/Furniture/Bedroom Furniture/Bed Ends,
2432,10000736,Bedroom Ensembles & Sets,Furniture & Décor/Furniture/Bedroom Furniture/Bedroom Ensembles & Sets,
